"id","name","title","gender","birth_date","death_date","min_offset_to_royal","min_dist_to_royal","x","y"
"I977","Robin  (Medforth-Mills)","Professor","M",1950,,"8","7",319.431963282813,481.643416791208
"I978","Nicholas  (Medforth-Mills)","","M",1985,,"8","7",300.938334593453,348.75744228966
"I979","John  (Kreuger)","","M",1953,,"8","7",238.48110364639,470.35002274203
"I980","Michael  (Kreuger)","","M",1985,,"8","7",241.397322643232,347.13214319204
"I981","William  (Worsley)","Sir","M",1908,,"6","6",121.316298984462,666.836787525176
"I982","Martin  (Lascelles)","","M",1963,,"6","5",20.6261108074767,455.419188931905
"I983","Alexandra  (Morton)","","F",1953,,"6","6",23.3098160573785,478.284929082807
"I984","Richard III ","King of England","M",1452,1485,"6","18",113.93644988797,1362.38801304118
"I985","Anne  (Nevill)","Lady","F",1456,1485,"6","19",56.5284578638497,1362.55968924747
"I986","Edward ","Prince of Wales","M",1473,1484,"6","19",127.979071306024,1342.75695202813
"I987","Richard  (Neville)","Earl of Warwick","M",1411,1471,"6","20",111.397179920533,1374.65085611107
"I988","Richard  (Plantagenet)","Duke of York","M",1400,1460,"6","17",155.35317702381,1395.54256939616
"I989","Cicely  (Nevill)","Lady","F",1435,1495,"6","17",128.614671454191,1369.75018094356
"I990","Ralph of Westmoreland 1st","Earl","M",1410,,"6","18",108.632816072916,1385.05858858856
"I991","Edward IV ","King of England","M",1442,1483,"6","16",77.0061749951698,1367.50954333136
"I992","Edmund ","Earl of Rutland","M",1400,1460,"6","18",177.537556784663,1394.43391351797
"I993","George ","Duke of Clarence","M",1444,,"6","18",169.952012670006,1365.91959845096
"I994","Anne ","","F",1416,1476,"6","18",196.807084194402,1377.90751065889
"I995","Elizabeth ","","F",1443,1503,"6","18",178.911230639031,1364.84519566603
"I996","Margaret ","","F",1442,,"6","18",176.011478841467,1370.46945152657
"I997","Ursula ","","F",1442,,"6","18",185.313801982082,1369.98317142368
"I998","Elizabeth  (Woodville)","","F",1437,1492,"6","16",45.2646271158938,1368.67380251624
"I999","Mary ","","F",1466,1482,"6","17",54.3667269282714,1355.25481968941
"I1000","Cicely ","","F",1469,1507,"6","17",31.5174088069508,1349.36779999172
"I1001","Edward V ","King of England","M",1470,1483,"6","17",17.4494293721541,1349.93240619476
"I1002","Margaret ","","F",1472,1472,"6","17",63.6741335096402,1348.34510528455
"I1003","Richard ","Duke of York","M",1473,1483,"6","17",40.9440103083031,1346.14199569932
"I1004","Anne ","","F",1475,1511,"6","17",10.507567295294,1342.70469164678
"I1005","George ","Duke of Bedford","M",1477,1479,"6","17",21.1764293150972,1336.24061053355
"I1006","Catherine ","","F",1479,1527,"6","17",33.3184053883104,1335.41579962784
"I1007","Bridget ","","F",1480,1517,"6","17",96.5303911870473,1340.61385470566
"I1008","John 1st (Welles)","Viscount Welles","M",1439,1499,"6","18",-10.9855144260847,1369.67545306708
"I1009","Thomas of Isle of Wight (Kyme)","","M",1469,,"6","18",-16.5986848698279,1347.56868792634
"I1010","Anne  (Mowbray)","Lady","F",1421,1481,"6","18",34.0018518344437,1379.19191124803
"I1011","Thomas 3rd (Howard)","Duke of Norfolk","M",1475,,"6","18",-34.4180244104065,1343.68901703628
"I1012","William  (Courtenay)","Earl of Devon","M",1479,,"6","18",68.4405844672452,1338.53671871331
"I1013","John  (Grey)","Sir","M",1401,1461,"6","17",-28.6485504646491,1388.30363742127
"I1014","Son  (Grey)","","M",1461,,"6","17",-16.8272711852287,1356.66558224177
"I1015","Son 2  (Grey)","","M",1461,,"6","17",-2.32408869767437,1357.10557840408
"I1016","Edward ","Prince of Wales","M",1453,1471,"6","19",-15.3078950390551,1363.71884816572
"I1017","Margaret of Austria","","F",1584,1611,"4.33333333333333","13",-12.4313025282132,1250.27212452096
"I1018","Edward ","Earl of Warwick","M",1439,1499,"6","19",207.381393202423,1364.99715246793
"I1019","Margaret of Salisbury","Countess","F",1469,1541,"6","19",185.049577695004,1342.67504518488
"I1020","Henry ","Duke of Exeter","M",1416,,"6","19",249.18329925153,1385.57439713711
"I1021","Thomas  (St. Leger)","Sir","M",1416,,"6","19",172.630300152442,1378.01102472161
"I1022","Charles the Bold","Duke of Burgundy","M",1442,,"6","19",120.503151489368,1367.4165780363
"I1023","Richard of Cambridge (Plantagenet)","Earl","M",1355,1415,"6","18",216.76327487094,1426.977317943
"I1024","Anne  (Mortimer)","Lady","F",1355,,"6","18",167.450879087112,1427.97641869481
"I1025","Isabel  (Plantagenet)","","F",1424,1484,"6","19",224.451359845963,1381.18690188769
"I1026","Henry 1st (Bourchier)","Earl of Essex","M",1424,,"6","20",161.572402726001,1379.50526683531
"I1027","Charles XV ","King of Sweden","M",1826,1872,"4.5","4",-192.359827630215,942.396998088282
"I1028","Louise ","","F",1828,1871,"4.5","4",-129.922811303415,942.226264482962
"I1029","Louisa of Prussia","","F",1808,1870,"4.5","5",-19.8298229293774,985.147850723681
"I1030","Ernest Augustus of Hanove (Hanover)","Prince","M",1914,1987,"8","4",355.331492139732,639.086680152051
"I1031","George William (Hanover)","","M",1915,,"8","4",306.728870196374,650.8514504138
"I1032","Mireille  (Dutry)","","F",1946,,"8","5",264.090030022815,515.068012818402
"I1033","Christian  (Hanover)","","M",1919,1981,"8","4",283.479487070648,627.057391681771
"I1034","Guelph Henry (Hanover)","","M",1923,,"8","4",322.301186714966,629.389514886508
"I1035","Monika of Solms-Laubach (Hanover)","","F",1929,,"8","4",310.022843653241,607.278010927784
"I1036","Alexandra of Ysenburg and Budingen","","F",1938,,"8","5",362.723968967912,552.391334503781
"I1037","Sophie of Greece","","F",1914,,"8","5",288.49877343502,638.825084162473
"I1038","Ortrud of Schleswig- Holstein","","F",1925,1980,"8","5",369.587221597656,589.991229696946
"I1039","Marie  (Hanover)","","F",1952,,"8","5",359.383042843373,504.050554762408
"I1040","Ernest Augustus of Hanove (Hanover)","Prince","M",1954,,"8","5",367.364740205826,484.099799414573
"I1041","Ludwig Rudolph (Hanover)","Prince","M",1955,1989,"8","5",356.628625622593,483.664229345479
"I1042","Olga  (Hanover)","","F",1958,,"8","5",346.4922280834,481.192949997803
"I1043","Alexandra  (Hanover)","","F",1959,,"8","5",373.101245523087,472.855583007267
"I1044","Heinrich Julius (Hanover)","","M",1961,,"8","5",368.899520118388,466.016101078853
"I1045","Michael  (von Hochberg)","Count","M",1952,,"8","6",310.054416389634,478.49525475593
"I1046","Chantal  (Hochuli)","","F",1954,,"8","6",349.653984913467,463.245828638062
"I1047","Ernest Augustus (Hanover)","","M",1983,,"8","6",358.446871724121,361.989876345642
"I1048","Christian Heinrich (Hanover)","","M",1985,,"8","6",346.936497253013,353.994164193695
"I1049","Isabella Valsassina (von Thurn)","Countess","F",1962,1989,"8","6",352.116132842089,433.339753248192
"I1050","Otto  (Hanover)","","M",1988,,"8","6",336.775660531305,337.259552226711
"I1051","Andreas of Leiningen","Prince","M",1959,,"8","6",341.084600901635,450.207328823413
"I1052","Max of Baden","Prince","M",1879,,"8","6",341.655773069284,799.867051686797
"I1053","Frederick Francis IV of Mecklenburg","Grand Duke","M",1882,,"8","6",276.090942806914,788.043585439021
"I1054","Margrethe of Denmark","","F",1898,,"8","7",275.260020148132,717.593030227685
"I1055","Constantine  (Lambrino)","Col.","M",1873,,"8","7",248.672535099987,814.703763584137
"I1056","Euphrosine  (Alcaz)","","F",1873,,"8","7",269.122811169514,816.566257063174
"I1057","Son  (Hohenzollern)","","M",1920,,"8","6",234.538509356862,645.995437969262
"I1058","Elena (Magda) (Lupescu)","","F",1895,1977,"8","6",261.660722296779,733.040688211704
"I1059","Ingrid Victoria of Sweden","Princess","F",1910,,"4","1",-149.045852248323,667.881449345577
"I1060","Paul of Sparta (Oldenburg)","Duke","M",1967,,"4","3",-122.846648582737,432.878156167446
"I1061","Nicholas  (Oldenburg)","","M",1969,,"4","3",-129.844125281886,419.701815241415
"I1062","  (Oldenburg)","","F",1968,,"4","3",-110.928600368943,426.228550470749
"I1063","  (Oldenburg)","","F",1968,,"4","3",-139.371305738368,426.196497862568
"I1064","Irene of Greece (Oldenburg)","Crown Princess","F",1942,,"8","3",228.728522727965,549.967769695093
"I1065","Petros  (Manos)","Col.","M",1871,,"8","6",341.811397675787,822.100838222191
"I1066","Maria  (Argyropoulos)","","F",1871,,"8","6",305.373842057646,820.2529821758
"I1067","Frederick Eugene (Wurttemberg)","","M",1732,1797,"5","7",-72.8630399240114,1110.15483589067
"I1068","Frederica of Brandenburg- Schwedt","","F",1736,1798,"5","7",-66.39092902617,1103.23529794547
"I1069","Augusta of Brunswick","","F",1764,1788,"5","6",2.14897196779253,1056.24540991886
"I1070","William I of Wurttemberg (Wurttemberg)","King","M",1781,1864,"9","6",214.008483158446,1025.31825492204
"I1071","Catherine  (Wurttemberg)","","F",1783,1835,"5","7",-33.1854497026779,1034.56700566361
"I1072","Sophia Dorothea (Wurttemberg)","","F",1783,1784,"5","7",-50.2798553902044,1037.80031754814
"I1073","Paul  (Wurttemberg)","","M",1785,1852,"5","5",-72.1288376449132,1026.73559611737
"I1074","Charlotte of Bavaria (Wittelsbach)","","F",1792,1873,"1","6",-271.643208503541,1022.99983933437
"I1075","Catherine of Russia","Grand Duchess","F",1788,1819,"9","6",321.962350438161,1015.48404847956
"I1076","Marie  (Wurttemberg)","","F",1816,1887,"9","7",312.831997914865,971.883075201469
"I1077","Sophie  (Wurttemberg)","","F",1818,1877,"9","5",345.146352708711,962.758414051038
"I1078","Pauline of Wurttemberg","","F",1800,1873,"9","7",258.766922633891,993.20414804182
"I1079","Catherine  (Wurttemberg)","","F",1821,1898,"7","7",104.015144048211,962.943742432644
"I1080","Charles I of Wurttemberg (Wurttemberg)","King","M",1823,1891,"9","7",299.333363873697,958.538806645658
"I1081","Augusta  (Wurttemberg)","","F",1826,1898,"9","7",316.845152999962,951.698273363526
"I1082","Olga of Russia","Grand Duchess","F",1822,1892,"9","8",394.541331670866,955.489009387584
"I1083","Hermann of Saxe-Weimar","Prince","M",1826,,"9","8",400.174595835301,944.472402185403
"I1084","Charlotte of Saxe- Hildburghausen","","F",1787,1847,"5","5",-111.385105815843,1022.18457767364
"I1085","Charlotte  (Wurttemberg)","","F",1807,1873,"5","6",-126.870074173827,985.382460719823
"I1086","Frederick  (Wurttemberg)","","M",1808,1870,"5","6",-68.4211886436525,983.388884819004
"I1087","Paul  (Wurttemberg)","","M",1809,1810,"5","6",-134.573369580594,980.886416142724
"I1088","Pauline  (Wurttemberg)","","F",1810,1856,"5","4",-63.9486847360572,974.347001360365
"I1089","August  (Wurttemberg)","","M",1813,1885,"5","6",-128.731983168718,971.471704163943
"I1090","William II of Wurttemberg (Wurttemberg)","King","M",1848,1921,"5","7",-81.861328003452,904.5027161959
"I1091","Marie of Waldeck and Pyrmont","","F",1857,1882,"5","8",-125.980746006646,871.989089352199
"I1092","Pauline  (Wurttemberg)","","F",1877,1965,"5","8",-128.230987879615,811.977553908593
"I1093","Ulrich  (Wurttemberg)","","M",1880,1880,"5","8",-132.798795569729,801.268339934457
"I1094","Frederick ","Prince of Wied","M",1877,,"5","9",-145.382415607742,800.617288162349
"I1095","Charlotte of Schaumburg- Lippe","","F",1864,1946,"5","8",-144.003335468824,855.354365865105
"I1096","Nicholas  (Hohenzollern)","","M",1903,1978,"6","7",166.432849048801,725.160644718524
"I1097","Ileana  (Hohenzollern)","","F",1909,,"6","7",132.514078872905,688.860788396429
"I1098","Mircea  (Hohenzollern)","","",1913,1916,"6","7",124.555606883617,672.887113753565
"I1099","Leopold of Hohenzollern (Hohenzollern)","Prince","M",1835,1905,"2.5","6",-200.602857144354,923.399836175269
"I1100","Antonia of Portugal","","F",1845,1913,"4.33333333333333","7",-121.421072833202,898.528974510277
"I1101","William of Hohenzollern (Hohenzollern)","Prince","M",1864,1927,"2.5","7",-234.669404927725,857.673660147906
"I1102","Charles Anthony (Hohenzollern)","","M",1868,1919,"2.5","6",-247.342232974983,841.17997645342
"I1103","Josephine of Belgium","","F",1872,1958,"2.5","5",-309.17586742775,826.592849021491
"I1104","Charles Anthony (Hohenzollern)","Prince","M",1811,1885,"2.5","5",-275.256664979107,971.284257634581
"I1105","Josephine of Baden","","F",1813,1900,"2.5","5",-290.260967199918,968.070336113371
"I1106","Stephanie  (Hohenzollern)","","F",1837,1859,"2.5","6",-327.336492263843,935.035071401764
"I1107","Carol I of Romania (Hohenzollern)","Prince","M",1839,1914,"2.5","6",-265.746850043786,926.439797290413
"I1108","Anthony  (Hohenzollern)","","M",1841,1866,"2.5","6",-276.199809762126,922.228391554955
"I1109","Frederick  (Hohenzollern)","","M",1843,1904,"2.5","6",-294.734105210688,915.903364427882
"I1110","Marie  (Hohenzollern)","","F",1845,1912,"2.5","4",-326.53866446549,901.02643763459
"I1111","Pedro V ","King of Portugal","M",1837,1861,"2.5","7",-390.34486848979,926.12130047917
"I1112","Elisabeth of Wied","","F",1843,1916,"2.5","7",-287.39247161853,906.16914045358
"I1113","Louise of Thurn and Taxis","","F",1843,,"2.5","7",-261.699313104436,910.799418562667
"I1114","Philip of Flanders","Count","M",1837,1905,"2.5","4",-332.900464745877,920.350862808083
"I1115","Baudouin ","","M",1869,1891,"2.5","5",-353.006961660977,837.691374218296
"I1116","Henriette (twin)","","F",1870,1948,"2.5","5",-330.919189303418,832.82416135183
"I1117","Josephine (twin)","","F",1870,1871,"2.5","5",-340.956348488958,833.977191958405
"I1118","Albert I ","King of Belgians","M",1875,1934,"2.5","3",-334.112818840213,804.682013554351
"I1119","Elisabeth of Bavaria","","F",1876,1965,"2.5","3",-370.795221691617,799.211944391912
"I1120","Charles of Belgium","Regent","M",1903,1983,"2.5","4",-352.453016015521,720.685351481104
"I1121","Marie Jose","","F",1906,,"2.5","4",-342.760226454863,706.247690576393
"I1122","Umberto II ","King of Italy","M",1904,1983,"2.5","5",-369.724041876045,700.657378781656
"I1123","Josephine Charlotte","","F",1927,,"2","1",-376.324396910154,593.763246509289
"I1124","Albert ","Prince of Liege","M",1934,,"3","1",-299.639992688776,568.946035537853
"I1125","Jean of Luxembourg","Grand Duke","M",1921,,"2","1",-402.201429498478,603.807774168529
"I1126","Fabiola de Mora y Aragon","","F",1928,,"2.5","4",-348.470842841725,595.304708866906
"I1127","Paola di Calabria (Ruffo)","","F",1937,,"3","1",-291.656453747682,540.026688787777
"I1128","Philippe ","King of Belgium","M",1960,,"3","0",-288.888888888889,437.4504372341
"I1129","Astrid ","","F",1962,,"3","2",-285.010238224094,454.829555720896
"I1130","Laurent ","","M",1963,,"3","2",-304.242932177054,451.257840139863
"I1131","Lorenz of Austria-Este","Archduke","M",1955,,"3","3",-262.335439288901,472.276016413031
"I1132","Mary Liliane (Baels)","","F",1916,,"2.5","3",-339.082349181462,637.873477681051
"I1133","Alexandre ","","M",1942,,"2.5","3",-341.840215639431,551.736395452399
"I1134","Marie Christine","","F",1951,,"2.5","3",-335.868047439989,517.187788373458
"I1135","Marie Esmeralda","","F",1956,,"2.5","3",-339.859760631097,498.422036839968
"I1136","Paul  (Druker)","","M",1951,,"2.5","4",-320.105935996848,489.821552558487
"I1137","Augusta Wilhelmine of Hesse-","","F",1765,1796,"1","6",-445.781080851918,1057.66355071594
"I1138","Ludwig I  (Wittelsbach)","King of Bavaria","M",1786,1868,"1","6",-503.540927038363,1023.47836109989
"I1139","Auguste  (Wittelsbach)","","F",1788,1851,"1","6",-479.312551434469,1029.58453374028
"I1140","Amelia  (Wittelsbach)","","F",1790,1794,"1","6",-490.832646549273,1026.24553882675
"I1141","Charles  (Wittelsbach)","","M",1795,1875,"1","6",-469.723606493934,1015.23417026368
"I1142","Therese of Saxe- Hildburghausen","","F",1792,1854,"1","7",-520.677234311478,1010.50058169956
"I1143","Maximilian II ","King of Bavaria","M",1811,1864,"1","7",-507.594993351348,977.359604489152
"I1144","Marie of Prussia","Princess","F",1825,1889,"1","8",-498.35448091644,944.450031028874
"I1145","Ludwig II  (Wittelsbach)","King of Bavaria","M",1845,1886,"1","8",-491.021491513849,911.921705717177
"I1146","Otto I  (Wittelsbach)","King of Bavaria","M",1848,1916,"1","8",-507.012463736865,909.491072961249
"I1147","5sons 1dau ","","",1235,,"6","25",-71.2393933279097,1496.06532482103
"I1148","Otto I Friedrich Ludwi (Wittelsbach)","King of Greece","M",1815,1867,"1","7",-535.857591866991,975.215716746063
"I1149","Theodolinde ","","",1816,1817,"1","7",-548.604157929239,973.876730596431
"I1150","Luitpold ","Regent","M",1821,1912,"1","7",-549.868048331297,956.924285604293
"I1151","Adelgunde ","","F",1823,1914,"1","7",-512.606936775729,959.46013482596
"I1152","Hildegarde ","","F",1825,1864,"1","7",-490.685024923579,957.185146559077
"I1153","Adalbert ","","M",1828,1875,"1","7",-523.899234267643,949.382288314331
"I1154","Maximilian  (Wittelsbach)","","M",1800,1803,"1","6",-457.124879420676,1007.1130326474
"I1155","Elizabeth (twin) of Bavari (Wittelsbach)","","F",1801,1873,"1","6",-362.25858755983,1006.88441776595
"I1156","Amelia (twin) (Wittelsbach)","","F",1801,1877,"1","6",-442.593338957014,1003.57408240236
"I1157","Maria (twin) (Wittelsbach)","","F",1805,1877,"1","6",-462.351022170053,994.892550196409
"I1158","Ludovica (Louise) (Wittelsbach)","","F",1808,1892,"2.5","5",-403.507196745223,984.77610216124
"I1159","Maximiliana  (Wittelsbach)","","F",1810,1821,"1","6",-451.003008125246,986.198973911152
"I1160","Frederick Louis","","M",1707,1708,"6.4","10",134.551150965311,1139.08511239991
"I1161","Frederick William","","M",1710,1711,"6.4","10",163.257784925526,1135.52029934045
"I1162","Frederick II the Great","King of Prussia","M",1712,1786,"6.4","10",173.844156416427,1130.42993171008
"I1163","Charlotte Albertine","","F",1713,1714,"6.4","10",124.720295227329,1133.64371847623
"I1164","Frederica Louise","","F",1714,1784,"6.4","10",191.188141468622,1130.58044479635
"I1165","Philippine Charlotte","","F",1716,1801,"6.4","10",151.69622610952,1128.40022482509
"I1166","Louis Charles William","","M",1717,1719,"6.4","10",139.318592560396,1126.47916721392
